month,user_id,plan_id,seats,is_active,is_paying,mrr,new_paid,expansion_mrr,contraction_mrr,churn_mrr,churned_this_month,activation_within_7d,usage_events,deploys,projects_created
2025-05-01,1151,2,2,1,1,20.0,0,0.0,0.0,0.0,0,0,20,1,2
2025-06-01,1151,2,2,1,1,20.0,0,0.0,0.0,0.0,0,0,23,2,3
2025-07-01,1151,2,2,1,1,20.0,0,0.0,0.0,0.0,0,0,22,1,0
2025-08-01,1151,2,2,1,1,20.0,0,0.0,0.0,0.0,0,0,11,1,1
2025-09-01,1151,2,2,1,1,20.0,0,0.0,0.0,0.0,0,0,19,2,0
2025-10-01,1151,2,2,1,1,20.0,0,0.0,0.0,0.0,0,0,17,1,1
2025-11-01,1151,2,2,1,1,20.0,0,0.0,0.0,0.0,0,0,16,1,2
2025-12-01,1151,2,2,1,1,20.0,0,0.0,0.0,0.0,0,0,20,1,2
2025-03-01,1152,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-04-01,1152,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,1
2025-05-01,1152,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,6,0,0
2025-06-01,1152,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-07-01,1152,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-08-01,1152,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,1152,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,1152,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,1152,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,1152,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-03-01,1153,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,1
2025-04-01,1153,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,0
2025-05-01,1153,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,2,0,0
2025-06-01,1153,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-07-01,1153,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,1,0
2025-08-01,1153,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,1,0
2025-09-01,1153,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,0
2025-10-01,1153,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,1
2025-11-01,1153,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,2,0,0
2025-12-01,1153,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,1,0
2025-03-01,1154,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,12,0,0
2025-04-01,1154,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,17,0,2
2025-05-01,1154,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,16,2,0
2025-06-01,1154,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,17,0,1
2025-07-01,1154,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,16,2,1
2025-08-01,1154,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-09-01,1154,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,16,0,0
2025-10-01,1154,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,14,0,0
2025-11-01,1154,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,24,1,2
2025-12-01,1154,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,16,0,0
2025-03-01,1155,3,4,1,1,72.0,0,0.0,0.0,0.0,0,0,47,3,2
2025-04-01,1155,3,4,1,1,72.0,0,0.0,0.0,0.0,0,0,49,4,4
2025-05-01,1155,3,4,1,1,72.0,0,0.0,0.0,0.0,0,0,47,1,3
2025-06-01,1155,3,4,1,1,72.0,0,0.0,0.0,0.0,0,0,51,4,2
2025-07-01,1155,3,4,0,1,0.0,0,0.0,0.0,72.0,1,0,40,1,1
2025-08-01,1155,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,1155,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,1155,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,1155,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,1155,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-03-01,1156,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-04-01,1156,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,1,1
2025-05-01,1156,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-06-01,1156,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-07-01,1156,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,1,0
2025-08-01,1156,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,1
2025-09-01,1156,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,1
2025-10-01,1156,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,7,1,0
2025-11-01,1156,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,1156,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-03-01,1157,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,1,1
2025-04-01,1157,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,1,1
2025-05-01,1157,2,1,1,1,20.0,1,20.0,0.0,0.0,0,0,6,1,0
2025-06-01,1157,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,20,2,2
2025-07-01,1157,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,17,0,1
2025-08-01,1157,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,17,1,1
2025-09-01,1157,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,16,1,0
2025-10-01,1157,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,18,1,1
2025-11-01,1157,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,17,1,0
2025-12-01,1157,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,12,2,2
2025-03-01,1158,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-04-01,1158,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,12,0,1
2025-05-01,1158,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,7,1,0
2025-06-01,1158,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-07-01,1158,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-08-01,1158,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,1158,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,1158,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,1158,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,1158,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-03-01,1159,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,22,0,0
2025-04-01,1159,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,16,1,0
2025-05-01,1159,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,12,0,1
2025-06-01,1159,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,25,0,2
2025-07-01,1159,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,27,1,2
2025-08-01,1159,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,22,1,1
2025-09-01,1159,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,14,0,2
2025-10-01,1159,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,12,2,2
2025-11-01,1159,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,24,2,1
2025-12-01,1159,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,17,2,1
2025-03-01,1160,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-04-01,1160,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-05-01,1160,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-06-01,1160,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,4,1,0
2025-07-01,1160,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,2
2025-08-01,1160,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,1
2025-09-01,1160,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,1
2025-10-01,1160,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,3,1,0
2025-11-01,1160,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,7,1,0
2025-12-01,1160,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,3,1,0
2025-03-01,1161,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-04-01,1161,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,0
2025-05-01,1161,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,1
2025-06-01,1161,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,1
2025-07-01,1161,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,6,1,1
2025-08-01,1161,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,1161,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,1161,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,1161,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,1161,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-03-01,1162,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,12,0,1
2025-04-01,1162,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,1,0
2025-05-01,1162,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,1
2025-06-01,1162,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,1
2025-07-01,1162,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,1,0
2025-08-01,1162,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,12,1,1
2025-09-01,1162,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,1,1
2025-10-01,1162,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-11-01,1162,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,1
2025-12-01,1162,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,2
2025-03-01,1163,3,5,1,1,84.0,0,0.0,0.0,0.0,0,0,60,1,4
2025-04-01,1163,3,5,1,1,84.0,0,0.0,0.0,0.0,0,0,39,4,2
2025-05-01,1163,3,5,1,1,84.0,0,0.0,0.0,0.0,0,0,55,4,1
2025-06-01,1163,3,5,1,1,84.0,0,0.0,0.0,0.0,0,0,55,3,4
2025-07-01,1163,3,5,1,1,84.0,0,0.0,0.0,0.0,0,0,43,3,1
2025-08-01,1163,3,5,1,1,84.0,0,0.0,0.0,0.0,0,0,47,3,4
2025-09-01,1163,3,5,0,1,0.0,0,0.0,0.0,84.0,1,0,45,2,3
2025-10-01,1163,3,5,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,1163,3,5,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,1163,3,5,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-03-01,1164,3,3,1,1,60.0,0,0.0,0.0,0.0,0,0,41,2,1
2025-04-01,1164,3,3,1,1,60.0,0,0.0,0.0,0.0,0,0,56,4,2
2025-05-01,1164,3,3,1,1,60.0,0,0.0,0.0,0.0,0,0,61,1,7
2025-06-01,1164,3,3,1,1,60.0,0,0.0,0.0,0.0,0,0,57,3,4
2025-07-01,1164,3,3,1,1,60.0,0,0.0,0.0,0.0,0,0,52,2,0
2025-08-01,1164,3,3,1,1,60.0,0,0.0,0.0,0.0,0,0,48,5,3
2025-09-01,1164,3,3,1,1,60.0,0,0.0,0.0,0.0,0,0,39,3,2
2025-10-01,1164,3,3,1,1,60.0,0,0.0,0.0,0.0,0,0,52,1,3
2025-11-01,1164,3,2,1,1,60.0,0,0.0,0.0,0.0,0,0,48,1,5
2025-12-01,1164,2,2,1,1,20.0,0,0.0,40.0,0.0,0,0,40,3,3
2025-03-01,1165,3,4,1,1,72.0,0,0.0,0.0,0.0,0,0,44,3,4
2025-04-01,1165,3,4,1,1,72.0,0,0.0,0.0,0.0,0,0,44,4,2
2025-05-01,1165,3,4,0,1,0.0,0,0.0,0.0,72.0,1,0,54,4,4
2025-06-01,1165,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-07-01,1165,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-08-01,1165,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,1165,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,1165,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,1165,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,1165,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-03-01,1166,3,4,1,1,72.0,0,0.0,0.0,0.0,0,1,56,3,2
2025-04-01,1166,3,2,1,1,60.0,0,0.0,12.0,0.0,0,1,54,0,4
2025-05-01,1166,3,2,1,1,60.0,0,0.0,0.0,0.0,0,1,56,2,1
2025-06-01,1166,3,2,1,1,60.0,0,0.0,0.0,0.0,0,1,60,3,3
2025-07-01,1166,3,2,1,1,60.0,0,0.0,0.0,0.0,0,1,61,2,2
2025-08-01,1166,3,2,1,1,60.0,0,0.0,0.0,0.0,0,1,57,2,5
2025-09-01,1166,3,2,1,1,60.0,0,0.0,0.0,0.0,0,1,46,2,0
2025-10-01,1166,3,2,1,1,60.0,0,0.0,0.0,0.0,0,1,55,3,3
2025-11-01,1166,3,3,1,1,60.0,0,0.0,0.0,0.0,0,1,62,5,2
2025-12-01,1166,3,3,1,1,60.0,0,0.0,0.0,0.0,0,1,52,5,4
2025-03-01,1167,2,1,0,1,0.0,0,0.0,0.0,20.0,1,0,14,1,0
2025-04-01,1167,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-05-01,1167,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-06-01,1167,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-07-01,1167,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-08-01,1167,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,1167,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,1167,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,1167,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,1167,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-03-01,1168,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,1
2025-04-01,1168,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,1,0
2025-05-01,1168,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,1
2025-06-01,1168,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,1,0
2025-07-01,1168,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,1,1
2025-08-01,1168,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,1,1
2025-09-01,1168,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-10-01,1168,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-11-01,1168,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,2
2025-12-01,1168,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,0
2025-03-01,1169,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,13,1,0
2025-04-01,1169,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,1,0
2025-05-01,1169,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,1
2025-06-01,1169,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,12,1,2
2025-07-01,1169,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,0
2025-08-01,1169,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,14,1,0
2025-09-01,1169,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,1,0
2025-10-01,1169,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,12,0,1
2025-11-01,1169,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-12-01,1169,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,1,0,0
2025-03-01,1170,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,0
2025-04-01,1170,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-05-01,1170,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,15,0,0
2025-06-01,1170,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,0
2025-07-01,1170,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,1,0
2025-08-01,1170,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-09-01,1170,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,13,1,1
2025-10-01,1170,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-11-01,1170,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,10,1,1
2025-12-01,1170,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-03-01,1171,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,22,1,2
2025-04-01,1171,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,23,0,0
2025-05-01,1171,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,22,1,2
2025-06-01,1171,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,16,0,1
2025-07-01,1171,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,12,1,1
2025-08-01,1171,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,22,1,2
2025-09-01,1171,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,12,1,2
2025-10-01,1171,2,1,0,1,0.0,0,0.0,0.0,20.0,1,0,23,1,0
2025-11-01,1171,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,1171,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-03-01,1172,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,1
2025-04-01,1172,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,1,1
2025-05-01,1172,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,1,0
2025-06-01,1172,2,1,1,1,20.0,1,20.0,0.0,0.0,0,0,12,1,1
2025-07-01,1172,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,25,1,4
2025-08-01,1172,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,14,0,0
2025-09-01,1172,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,19,0,1
2025-10-01,1172,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,17,0,0
2025-11-01,1172,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,18,1,0
2025-12-01,1172,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,20,0,2
2025-03-01,1173,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,1,0
2025-04-01,1173,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-05-01,1173,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,0
2025-06-01,1173,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-07-01,1173,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-08-01,1173,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-09-01,1173,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-10-01,1173,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-11-01,1173,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,1
2025-12-01,1173,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,2
2025-03-01,1174,3,4,1,1,72.0,0,0.0,0.0,0.0,0,0,46,3,2
2025-04-01,1174,3,4,1,1,72.0,0,0.0,0.0,0.0,0,0,45,4,1
2025-05-01,1174,3,2,1,1,60.0,0,0.0,12.0,0.0,0,0,56,3,5
2025-06-01,1174,3,2,1,1,60.0,0,0.0,0.0,0.0,0,0,55,3,5
2025-07-01,1174,3,2,1,1,60.0,0,0.0,0.0,0.0,0,0,53,2,5
2025-08-01,1174,3,2,1,1,60.0,0,0.0,0.0,0.0,0,0,41,3,3
2025-09-01,1174,3,2,1,1,60.0,0,0.0,0.0,0.0,0,0,44,2,0
2025-10-01,1174,3,2,1,1,60.0,0,0.0,0.0,0.0,0,0,38,3,5
2025-11-01,1174,3,2,1,1,60.0,0,0.0,0.0,0.0,0,0,47,5,1
2025-12-01,1174,3,2,1,1,60.0,0,0.0,0.0,0.0,0,0,38,1,3
2025-03-01,1175,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-04-01,1175,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-05-01,1175,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,1
2025-06-01,1175,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,1,0
2025-07-01,1175,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-08-01,1175,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-09-01,1175,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,0
2025-10-01,1175,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-11-01,1175,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,1,0
2025-12-01,1175,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,4,0,0
2025-03-01,1176,2,2,1,1,20.0,1,20.0,0.0,0.0,0,0,9,0,0
2025-04-01,1176,2,2,1,1,20.0,0,0.0,0.0,0.0,0,0,18,0,2
2025-05-01,1176,2,2,1,1,20.0,0,0.0,0.0,0.0,0,0,21,0,0
2025-06-01,1176,2,2,1,1,20.0,0,0.0,0.0,0.0,0,0,17,0,1
2025-07-01,1176,2,2,1,1,20.0,0,0.0,0.0,0.0,0,0,23,1,1
2025-08-01,1176,2,2,1,1,20.0,0,0.0,0.0,0.0,0,0,28,1,1
2025-09-01,1176,2,2,1,1,20.0,0,0.0,0.0,0.0,0,0,14,2,1
2025-10-01,1176,2,2,1,1,20.0,0,0.0,0.0,0.0,0,0,18,1,1
2025-11-01,1176,2,2,1,1,20.0,0,0.0,0.0,0.0,0,0,20,1,1
2025-12-01,1176,2,2,1,1,20.0,0,0.0,0.0,0.0,0,0,19,0,0
2025-03-01,1177,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-04-01,1177,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,1,0
2025-05-01,1177,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,14,0,0
2025-06-01,1177,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,1
2025-07-01,1177,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-08-01,1177,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,0
2025-09-01,1177,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-10-01,1177,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,2,1,0
2025-11-01,1177,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,1
2025-12-01,1177,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,7,0,1
2025-03-01,1178,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,15,0,0
2025-04-01,1178,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,3,0,1
2025-05-01,1178,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,6,0,0
2025-06-01,1178,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-07-01,1178,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-08-01,1178,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,1178,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,1178,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,1178,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,1178,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-03-01,1179,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,1
2025-04-01,1179,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,0
2025-05-01,1179,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,1,0
2025-06-01,1179,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,1
2025-07-01,1179,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,0
2025-08-01,1179,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,4,0,0
2025-09-01,1179,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,1179,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,1179,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,1179,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-03-01,1180,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,14,2,1
2025-04-01,1180,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,15,1,2
2025-05-01,1180,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,9,0,0
2025-06-01,1180,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,11,1,1
2025-07-01,1180,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,14,0,0
2025-08-01,1180,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,3,1,0
2025-09-01,1180,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,10,1,0
2025-10-01,1180,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,11,0,0
2025-11-01,1180,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,11,1,0
2025-12-01,1180,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,11,0,0
2025-03-01,1181,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,19,1,2
2025-04-01,1181,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,18,1,0
2025-05-01,1181,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,24,2,1
2025-06-01,1181,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,24,1,1
